market,side,position_size,value,mark_price,funding_payment,rate,time
AVNT-USD,LONG,64,28.943577,0.452243397375,0.006367,-0.00022,2025-11-16T17:00:00.104Z
PUMP-USD,SHORT,4400,14.494736,0.003294258379,0.000188,0.000013,2025-11-16T17:00:00.104Z
WLD-USD,LONG,22,14.603635,0.66380163125,-0.00019,0.000013,2025-11-16T17:00:00.104Z
APT-USD,LONG,5.2,14.418888,2.772863169999,-0.000447,0.000031,2025-11-16T17:00:00.104Z
BERA-USD,LONG,11,14.680547,1.33459519875,-0.000191,0.000013,2025-11-16T17:00:00.104Z
EDEN-USD,LONG,150,14.003177,0.093354513787,-0.000575,0.000041,2025-11-16T12:00:00.104Z
HYPE-USD,LONG,0.74,29.606416,40.0086713175,-0.001303,0.000044,2025-11-16T11:00:00.104Z
UNI-USD,LONG,5.7,44.611989,7.826664787499,-0.00058,0.000013,2025-11-16T11:00:00.104Z
ETH-USD,LONG,0.01,31.660403,3166.0403951,-0.000412,0.000013,2025-11-15T23:00:00.104Z
ETH-USD,LONG,0.01,31.555357,3155.535759249999,-0.000411,0.000013,2025-11-15T22:00:00.104Z
ETH-USD,LONG,0.01,31.692095,3169.209540525,-0.000412,0.000013,2025-11-15T21:00:00.104Z
ETH-USD,LONG,0.01,31.966738,3196.673822324999,-0.000416,0.000013,2025-11-15T20:00:00.104Z
ETH-USD,LONG,0.01,32.016803,3201.680345624999,-0.000416,0.000013,2025-11-15T19:00:00.104Z
ETH-USD,LONG,0.01,32.118396,3211.839665012499,-0.000418,0.000013,2025-11-15T18:00:00.104Z
ETH-USD,LONG,0.01,31.825934,3182.593429125,-0.000414,0.000013,2025-11-15T17:00:00.104Z
ETH-USD,LONG,0.01,31.823578,3182.357810625,-0.000414,0.000013,2025-11-15T16:00:00.104Z
ETH-USD,LONG,0.01,31.742677,3174.267787487499,-0.000412,0.000013,2025-11-15T15:00:00.104Z
ETH-USD,LONG,0.01,31.871997,3187.199732337499,-0.000415,0.000013,2025-11-15T14:00:00.104Z
